mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_shrinking,param_kernel,param_gamma,param_degree,param_coef0,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model
0.02752656936645508,0.005639808140933509,0.005441999435424805,0.0027018022946188975,False,sigmoid,scale,4,1.0,balanced,2.1,"{'shrinking': False, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 4, 'coef0': 1.0, 'class_weight': 'balanced', 'C': 2.1}",0.4120603015075377,0.4756097560975609,0.3474178403755868,0.36633663366336633,0.42696629213483145,0.40567816475577667,0.045445274715858824,948,SVC(random_state=0)
0.014833784103393555,0.0035783833973407754,0.009575128555297852,0.004770435013156563,False,rbf,auto,4,1.2000000000000002,balanced,1.7000000000000002,"{'shrinking': False, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 4, 'coef0': 1.2000000000000002, 'class_weight': 'balanced', 'C': 1.7000000000000002}",0.8548387096774194,0.905982905982906,0.8188976377952756,0.7903225806451614,0.8524590163934427,0.844500170098841,0.038835695709270326,505,SVC(random_state=0)
0.016671466827392577,0.01130829548291855,0.0028859615325927735,0.001602258464251556,False,linear,scale,3,0.4,balanced,1.4000000000000001,"{'shrinking': False, 'kernel': 'linear', 'gamma': 'scale', 'degree': 3, 'coef0': 0.4, 'class_weight': 'balanced', 'C': 1.4000000000000001}",0.8617886178861789,0.9217391304347826,0.8253968253968255,0.784,0.8666666666666666,0.8519182480768906,0.04583921890066339,296,SVC(random_state=0)
0.01546478271484375,0.0028470901903880725,0.00506281852722168,0.0009742603626886721,False,rbf,auto,3,1.4000000000000001,balanced,2.8000000000000003,"{'shrinking': False, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 3, 'coef0': 1.4000000000000001, 'class_weight': 'balanced', 'C': 2.8000000000000003}",0.8688524590163935,0.905982905982906,0.8253968253968255,0.7967479674796748,0.859504132231405,0.8512968580214411,0.037450007923067,318,SVC(random_state=0)
0.01215810775756836,0.005323308733936802,0.002406406402587891,0.001524928895434189,True,poly,auto,2,1.2000000000000002,balanced,2.9000000000000004,"{'shrinking': True, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2, 'coef0': 1.2000000000000002, 'class_weight': 'balanced', 'C': 2.9000000000000004}",0.8617886178861789,0.9137931034482758,0.8188976377952756,0.8032786885245902,0.8666666666666666,0.8528849428641972,0.038974177967095715,253,SVC(random_state=0)
0.011875057220458984,0.005227999904041385,0.003054380416870117,0.0013561401269084892,False,linear,auto,2,1.6,balanced,1.7000000000000002,"{'shrinking': False, 'kernel': 'linear', 'gamma': 'auto', 'degree': 2, 'coef0': 1.6, 'class_weight': 'balanced', 'C': 1.7000000000000002}",0.8617886178861789,0.9137931034482758,0.8253968253968255,0.7967479674796748,0.8666666666666666,0.8528786361755243,0.0397139063149205,255,SVC(random_state=0)
0.00980534553527832,0.003751677442388115,0.0019929885864257814,0.0012877715617616529,True,poly,scale,2,1.6,balanced,2.8000000000000003,"{'shrinking': True, 'kernel': 'poly', 'gamma': 'scale', 'degree': 2, 'coef0': 1.6, 'class_weight': 'balanced', 'C': 2.8000000000000003}",0.8760330578512397,0.9380530973451328,0.8387096774193548,0.8305084745762712,0.8739495798319328,0.8714507774047864,0.0379772619293545,12,SVC(random_state=0)
0.01313161849975586,0.0037677839614050214,0.0013832569122314454,6.681667811936878e-05,True,poly,scale,3,1.0,balanced,2.8000000000000003,"{'shrinking': True, 'kernel': 'poly', 'gamma': 'scale', 'degree': 3, 'coef0': 1.0, 'class_weight': 'balanced', 'C': 2.8000000000000003}",0.8760330578512397,0.9298245614035088,0.8387096774193548,0.8235294117647058,0.8739495798319328,0.8684092576541484,0.03676118242681559,49,SVC(random_state=0)
0.024744606018066405,0.005744820851087799,0.004332304000854492,0.0018098159263091182,True,sigmoid,scale,3,0.8,balanced,2.0,"{'shrinking': True, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 3, 'coef0': 0.8, 'class_weight': 'balanced', 'C': 2.0}",0.4293193717277487,0.49382716049382713,0.37681159420289856,0.4245810055865922,0.446927374301676,0.4342933012625485,0.03775477587096359,921,SVC(random_state=0)
0.03703560829162598,0.008601690291053846,0.0076291561126708984,0.002400827715159101,True,sigmoid,scale,2,1.4000000000000001,balanced,1.6,"{'shrinking': True, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 2, 'coef0': 1.4000000000000001, 'class_weight': 'balanced', 'C': 1.6}",0.4,0.4114285714285714,0.33944954128440363,0.3645320197044335,0.38947368421052636,0.380976763325587,0.025908815403487107,967,SVC(random_state=0)
0.014760160446166992,0.0023970665247717176,0.002326631546020508,0.0005458341140942882,True,poly,auto,2,0.6000000000000001,balanced,2.1,"{'shrinking': True, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2, 'coef0': 0.6000000000000001, 'class_weight': 'balanced', 'C': 2.1}",0.8548387096774194,0.905982905982906,0.8188976377952756,0.7903225806451614,0.8455284552845529,0.8431140578770631,0.038650133005567876,513,SVC(random_state=0)
0.019451379776000977,0.005534851098542924,0.005196905136108399,0.002915039908864617,False,poly,auto,3,0.2,balanced,2.3000000000000003,"{'shrinking': False, 'kernel': 'poly', 'gamma': 'auto', 'degree': 3, 'coef0': 0.2, 'class_weight': 'balanced', 'C': 2.3000000000000003}",0.8153846153846155,0.8688524590163935,0.8,0.7538461538461538,0.7938931297709924,0.8063952716036311,0.03725673465966251,705,SVC(random_state=0)
0.0206207275390625,0.004529839033901667,0.005633115768432617,0.0012938183248287032,True,rbf,auto,3,1.0,balanced,2.8000000000000003,"{'shrinking': True, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 3, 'coef0': 1.0, 'class_weight': 'balanced', 'C': 2.8000000000000003}",0.8688524590163935,0.905982905982906,0.8253968253968255,0.7967479674796748,0.859504132231405,0.8512968580214411,0.037450007923067,318,SVC(random_state=0)
0.07125964164733886,0.012582983215274603,0.010148096084594726,0.005312453711559832,False,sigmoid,auto,4,1.8,balanced,2.5,"{'shrinking': False, 'kernel': 'sigmoid', 'gamma': 'auto', 'degree': 4, 'coef0': 1.8, 'class_weight': 'balanced', 'C': 2.5}",0.7812499999999999,0.7536231884057971,0.6666666666666667,0.6575342465753424,0.7042253521126761,0.7126598907520965,0.04818287992853795,790,SVC(random_state=0)
0.017029190063476564,0.005889840272500715,0.0030184268951416017,0.00010911607545496742,True,poly,auto,2,1.6,balanced,0.2,"{'shrinking': True, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2, 'coef0': 1.6, 'class_weight': 'balanced', 'C': 0.2}",0.8346456692913385,0.8833333333333333,0.8125000000000001,0.7777777777777779,0.8188976377952756,0.8254308836395451,0.034404405259745675,685,SVC(random_state=0)
0.03697171211242676,0.00816245639713075,0.0053389549255371095,0.0037548888602302244,True,sigmoid,auto,3,1.0,balanced,1.9000000000000001,"{'shrinking': True, 'kernel': 'sigmoid', 'gamma': 'auto', 'degree': 3, 'coef0': 1.0, 'class_weight': 'balanced', 'C': 1.9000000000000001}",0.6370370370370371,0.6756756756756755,0.5875,0.609271523178808,0.6486486486486487,0.6316265769080338,0.030679798970165453,843,SVC(random_state=0)
0.014529228210449219,0.00416133374539053,0.0020415782928466797,0.0010060165670744605,False,linear,auto,3,1.2000000000000002,balanced,2.6,"{'shrinking': False, 'kernel': 'linear', 'gamma': 'auto', 'degree': 3, 'coef0': 1.2000000000000002, 'class_weight': 'balanced', 'C': 2.6}",0.8617886178861789,0.9298245614035088,0.8253968253968255,0.8032786885245902,0.8666666666666666,0.8573910719755539,0.043136451672579915,152,SVC(random_state=0)
0.012682580947875976,0.003728527835425878,0.0020102500915527345,0.0010145251924209393,False,linear,scale,2,0.0,balanced,2.2,"{'shrinking': False, 'kernel': 'linear', 'gamma': 'scale', 'degree': 2, 'coef0': 0.0, 'class_weight': 'balanced', 'C': 2.2}",0.8617886178861789,0.9217391304347826,0.8253968253968255,0.7967479674796748,0.8666666666666666,0.8544678415728256,0.04220080390581104,190,SVC(random_state=0)
0.0439788818359375,0.010379483555700194,0.008493900299072266,0.0023915817416419543,False,sigmoid,auto,3,0.4,balanced,0.30000000000000004,"{'shrinking': False, 'kernel': 'sigmoid', 'gamma': 'auto', 'degree': 3, 'coef0': 0.4, 'class_weight': 'balanced', 'C': 0.30000000000000004}",0.8062015503875968,0.8346456692913385,0.7647058823529412,0.7313432835820896,0.7938931297709924,0.7861579030769917,0.03543296969065014,731,SVC(random_state=0)
0.01044478416442871,0.0014070596525979423,0.002953910827636719,0.0014934574705085535,True,linear,scale,3,0.0,balanced,0.30000000000000004,"{'shrinking': True, 'kernel': 'linear', 'gamma': 'scale', 'degree': 3, 'coef0': 0.0, 'class_weight': 'balanced', 'C': 0.30000000000000004}",0.8617886178861789,0.8833333333333333,0.8125000000000001,0.784,0.832,0.8347243902439023,0.035127229767445436,602,SVC(random_state=0)
0.011942052841186523,0.0036416139018143937,0.0020143985748291016,0.0010654259358016803,True,linear,auto,2,0.4,balanced,2.4000000000000004,"{'shrinking': True, 'kernel': 'linear', 'gamma': 'auto', 'degree': 2, 'coef0': 0.4, 'class_weight': 'balanced', 'C': 2.4000000000000004}",0.8617886178861789,0.9217391304347826,0.8253968253968255,0.7967479674796748,0.8666666666666666,0.8544678415728256,0.04220080390581104,190,SVC(random_state=0)
0.02138662338256836,0.0023812357819445063,0.006159067153930664,0.002914587138741889,False,sigmoid,auto,4,0.0,balanced,1.8,"{'shrinking': False, 'kernel': 'sigmoid', 'gamma': 'auto', 'degree': 4, 'coef0': 0.0, 'class_weight': 'balanced', 'C': 1.8}",0.8548387096774194,0.8983050847457628,0.8188976377952756,0.7903225806451614,0.8387096774193548,0.8402147380565947,0.03615040875750803,560,SVC(random_state=0)
0.01683797836303711,0.006277980764343183,0.0028587818145751954,0.0014208040807008352,False,linear,scale,4,0.8,balanced,1.2000000000000002,"{'shrinking': False, 'kernel': 'linear', 'gamma': 'scale', 'degree': 4, 'coef0': 0.8, 'class_weight': 'balanced', 'C': 1.2000000000000002}",0.8617886178861789,0.9137931034482758,0.8253968253968255,0.784,0.8666666666666666,0.8503290426795893,0.04346742272584346,327,SVC(random_state=0)
0.00861659049987793,0.003113650359903986,0.0014768600463867187,7.461726053914399e-05,True,linear,auto,2,1.0,balanced,2.0,"{'shrinking': True, 'kernel': 'linear', 'gamma': 'auto', 'degree': 2, 'coef0': 1.0, 'class_weight': 'balanced', 'C': 2.0}",0.8617886178861789,0.9217391304347826,0.8253968253968255,0.7967479674796748,0.8666666666666666,0.8544678415728256,0.04220080390581104,190,SVC(random_state=0)
0.019852352142333985,0.004082415768140592,0.004032754898071289,0.001554604461698126,False,sigmoid,auto,2,0.0,balanced,1.3,"{'shrinking': False, 'kernel': 'sigmoid', 'gamma': 'auto', 'degree': 2, 'coef0': 0.0, 'class_weight': 'balanced', 'C': 1.3}",0.8480000000000001,0.8983050847457628,0.8062015503875969,0.784,0.8387096774193548,0.8350432625105431,0.03904007377830607,599,SVC(random_state=0)
0.013277769088745117,0.0027861391826046367,0.007032155990600586,0.001761209162672739,False,rbf,auto,3,0.4,balanced,1.8,"{'shrinking': False, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 3, 'coef0': 0.4, 'class_weight': 'balanced', 'C': 1.8}",0.8688524590163935,0.905982905982906,0.8188976377952756,0.7903225806451614,0.8524590163934427,0.8473029199666359,0.03996980822299298,452,SVC(random_state=0)
0.024979591369628906,0.007233140484157338,0.010912513732910157,0.002080928670684598,True,rbf,scale,2,0.4,balanced,0.30000000000000004,"{'shrinking': True, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 2, 'coef0': 0.4, 'class_weight': 'balanced', 'C': 0.30000000000000004}",0.8412698412698413,0.8907563025210083,0.8125000000000001,0.784,0.8253968253968255,0.8307845938375349,0.03537993470104069,642,SVC(random_state=0)
0.08036918640136718,0.015407173068621414,0.010406827926635743,0.002509833759670943,True,sigmoid,scale,3,1.6,balanced,0.4,"{'shrinking': True, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 3, 'coef0': 1.6, 'class_weight': 'balanced', 'C': 0.4}",0.3168316831683168,0.37623762376237624,0.35616438356164387,0.37864077669902907,0.3253588516746411,0.3506466637732014,0.02550270251316955,986,SVC(random_state=0)
0.02731485366821289,0.005298946340958187,0.006073188781738281,0.0024622526056383627,False,sigmoid,scale,4,0.2,balanced,1.3,"{'shrinking': False, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 4, 'coef0': 0.2, 'class_weight': 'balanced', 'C': 1.3}",0.5034965034965035,0.5146198830409356,0.45555555555555555,0.5207100591715976,0.5207100591715976,0.503018412087238,0.024550088402884567,876,SVC(random_state=0)
0.03680186271667481,0.0023819871702259144,0.009286832809448243,0.002365960141274523,False,sigmoid,scale,4,1.4000000000000001,balanced,2.6,"{'shrinking': False, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 4, 'coef0': 1.4000000000000001, 'class_weight': 'balanced', 'C': 2.6}",0.3959390862944162,0.41379310344827586,0.32407407407407407,0.35922330097087374,0.37948717948717947,0.37450334885496384,0.030998728495256072,972,SVC(random_state=0)
0.014241552352905274,0.004506366908166843,0.009417200088500976,0.002099216256177795,True,rbf,auto,2,1.4000000000000001,balanced,2.6,"{'shrinking': True, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 2, 'coef0': 1.4000000000000001, 'class_weight': 'balanced', 'C': 2.6}",0.8688524590163935,0.905982905982906,0.8188976377952756,0.7967479674796748,0.8524590163934427,0.8485879973335386,0.038180400415627064,431,SVC(random_state=0)
0.032188034057617186,0.004857343729369483,0.010780906677246094,0.002327096060887577,True,poly,auto,2,0.6000000000000001,balanced,0.1,"{'shrinking': True, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2, 'coef0': 0.6000000000000001, 'class_weight': 'balanced', 'C': 0.1}",0.75177304964539,0.7794117647058824,0.7222222222222222,0.6758620689655173,0.7375886524822695,0.7333715516042563,0.03437367722970833,771,SVC(random_state=0)
0.011266994476318359,0.002568886071660483,0.007758474349975586,0.002369054282764971,True,rbf,scale,3,0.8,balanced,1.9000000000000001,"{'shrinking': True, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3, 'coef0': 0.8, 'class_weight': 'balanced', 'C': 1.9000000000000001}",0.8688524590163935,0.9137931034482758,0.8253968253968255,0.8099173553719008,0.859504132231405,0.8554927750929601,0.03626674922798241,182,SVC(random_state=0)
0.012349796295166016,0.002589488812603377,0.002098846435546875,0.0010311677072516463,True,linear,auto,4,0.2,balanced,2.8000000000000003,"{'shrinking': True, 'kernel': 'linear', 'gamma': 'auto', 'degree': 4, 'coef0': 0.2, 'class_weight': 'balanced', 'C': 2.8000000000000003}",0.8617886178861789,0.9298245614035088,0.8253968253968255,0.8032786885245902,0.8739495798319328,0.858847654608607,0.04354608288979737,122,SVC(random_state=0)
0.039560985565185544,0.0029618013202309334,0.009128141403198241,0.0022297768131535316,False,sigmoid,scale,4,1.8,balanced,2.8000000000000003,"{'shrinking': False, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 4, 'coef0': 1.8, 'class_weight': 'balanced', 'C': 2.8000000000000003}",0.3069306930693069,0.3535353535353535,0.33027522935779813,0.33802816901408456,0.37,0.3397538889953086,0.021330453743653405,998,SVC(random_state=0)
0.015309762954711915,0.002939861952965703,0.011417007446289063,0.003893693310033141,True,rbf,auto,4,1.0,balanced,1.4000000000000001,"{'shrinking': True, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 4, 'coef0': 1.0, 'class_weight': 'balanced', 'C': 1.4000000000000001}",0.8548387096774194,0.905982905982906,0.8188976377952756,0.7903225806451614,0.8455284552845529,0.8431140578770631,0.038650133005567876,513,SVC(random_state=0)
0.014915847778320312,0.005544391227014751,0.009584665298461914,0.0026512948759879005,True,rbf,scale,4,1.2000000000000002,balanced,1.1,"{'shrinking': True, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 4, 'coef0': 1.2000000000000002, 'class_weight': 'balanced', 'C': 1.1}",0.8688524590163935,0.905982905982906,0.8188976377952756,0.7967479674796748,0.859504132231405,0.849997020501131,0.03842646317474533,373,SVC(random_state=0)
0.013397312164306641,0.00270861796564046,0.0018126964569091797,0.0006425568696423188,True,poly,scale,2,1.2000000000000002,balanced,2.4000000000000004,"{'shrinking': True, 'kernel': 'poly', 'gamma': 'scale', 'degree': 2, 'coef0': 1.2000000000000002, 'class_weight': 'balanced', 'C': 2.4000000000000004}",0.8760330578512397,0.9380530973451328,0.8387096774193548,0.8305084745762712,0.8739495798319328,0.8714507774047864,0.0379772619293545,12,SVC(random_state=0)
0.009441804885864259,0.0022628947850717096,0.003437042236328125,0.0014115999022609649,True,linear,auto,2,0.6000000000000001,balanced,0.9,"{'shrinking': True, 'kernel': 'linear', 'gamma': 'auto', 'degree': 2, 'coef0': 0.6000000000000001, 'class_weight': 'balanced', 'C': 0.9}",0.8617886178861789,0.9137931034482758,0.8188976377952756,0.784,0.8524590163934427,0.8461876751046346,0.04350923154923958,477,SVC(random_state=0)
0.014829921722412109,0.0019356720481721271,0.004845952987670899,0.0013924261922103416,False,rbf,scale,3,0.4,balanced,2.6,"{'shrinking': False, 'kernel': 'rbf', 'gamma': 'scale', 'degree': 3, 'coef0': 0.4, 'class_weight': 'balanced', 'C': 2.6}",0.8688524590163935,0.9298245614035088,0.832,0.8099173553719008,0.8666666666666666,0.8614522084916938,0.04069399610680051,94,SVC(random_state=0)
0.012737226486206055,0.0028055706231129465,0.0022133350372314452,0.00119861245371056,True,poly,scale,3,0.6000000000000001,balanced,0.9,"{'shrinking': True, 'kernel': 'poly', 'gamma': 'scale', 'degree': 3, 'coef0': 0.6000000000000001, 'class_weight': 'balanced', 'C': 0.9}",0.8617886178861789,0.9137931034482758,0.832,0.8032786885245902,0.859504132231405,0.8540729084180899,0.03666823726271092,250,SVC(random_state=0)
0.011288642883300781,0.0030563972605148386,0.0024088382720947265,0.001115917018202736,True,poly,auto,3,1.6,balanced,2.8000000000000003,"{'shrinking': True, 'kernel': 'poly', 'gamma': 'auto', 'degree': 3, 'coef0': 1.6, 'class_weight': 'balanced', 'C': 2.8000000000000003}",0.8760330578512397,0.9380530973451328,0.8387096774193548,0.8305084745762712,0.8739495798319328,0.8714507774047864,0.0379772619293545,12,SVC(random_state=0)
0.012920236587524414,0.0030276094289001837,0.001777982711791992,0.00010028970335910444,False,poly,auto,3,1.6,balanced,0.7000000000000001,"{'shrinking': False, 'kernel': 'poly', 'gamma': 'auto', 'degree': 3, 'coef0': 1.6, 'class_weight': 'balanced', 'C': 0.7000000000000001}",0.8617886178861789,0.9137931034482758,0.8253968253968255,0.7967479674796748,0.8524590163934427,0.8500371061208796,0.03912969870732717,370,SVC(random_state=0)
0.012967634201049804,0.0032895266796703617,0.0027783870697021484,0.0013238105380753492,False,poly,scale,3,0.0,balanced,2.1,"{'shrinking': False, 'kernel': 'poly', 'gamma': 'scale', 'degree': 3, 'coef0': 0.0, 'class_weight': 'balanced', 'C': 2.1}",0.8480000000000001,0.905982905982906,0.7968749999999999,0.7596899224806201,0.8455284552845529,0.8312152567496158,0.04974318708340929,629,SVC(random_state=0)
0.06180019378662109,0.005321206902415633,0.01698026657104492,0.003985071746253103,True,sigmoid,auto,3,0.6000000000000001,balanced,0.1,"{'shrinking': True, 'kernel': 'sigmoid', 'gamma': 'auto', 'degree': 3, 'coef0': 0.6000000000000001, 'class_weight': 'balanced', 'C': 0.1}",0.7737226277372262,0.8217054263565892,0.732394366197183,0.6901408450704225,0.7647058823529412,0.7565338295428724,0.04381852653735241,756,SVC(random_state=0)
0.0273496150970459,0.006024068800342367,0.00797896385192871,0.002517807596076116,True,sigmoid,scale,3,0.4,balanced,2.2,"{'shrinking': True, 'kernel': 'sigmoid', 'gamma': 'scale', 'degree': 3, 'coef0': 0.4, 'class_weight': 'balanced', 'C': 2.2}",0.4331210191082802,0.449438202247191,0.404040404040404,0.4598930481283422,0.4590163934426229,0.44110181339336807,0.020884344380310654,912,SVC(random_state=0)
0.015138053894042968,0.006395681457008926,0.0015047550201416015,6.08459161556875e-05,False,linear,scale,3,1.4000000000000001,balanced,2.7,"{'shrinking': False, 'kernel': 'linear', 'gamma': 'scale', 'degree': 3, 'coef0': 1.4000000000000001, 'class_weight': 'balanced', 'C': 2.7}",0.8617886178861789,0.9298245614035088,0.8253968253968255,0.8032786885245902,0.8739495798319328,0.858847654608607,0.04354608288979737,122,SVC(random_state=0)
0.011672878265380859,0.003473290578788277,0.00300445556640625,0.003082945584534344,True,linear,auto,4,1.0,balanced,2.9000000000000004,"{'shrinking': True, 'kernel': 'linear', 'gamma': 'auto', 'degree': 4, 'coef0': 1.0, 'class_weight': 'balanced', 'C': 2.9000000000000004}",0.8617886178861789,0.9298245614035088,0.8253968253968255,0.8099173553719008,0.8739495798319328,0.8601753879780694,0.04190168609368982,102,SVC(random_state=0)
0.025739526748657225,0.0037749383886907994,0.0017390251159667969,0.000828846408109989,False,poly,scale,4,1.4000000000000001,balanced,2.8000000000000003,"{'shrinking': False, 'kernel': 'poly', 'gamma': 'scale', 'degree': 4, 'coef0': 1.4000000000000001, 'class_weight': 'balanced', 'C': 2.8000000000000003}",0.8760330578512397,0.9203539823008849,0.8360655737704917,0.8305084745762712,0.8813559322033898,0.8688634041404555,0.03288022241372924,36,SVC(random_state=0)
0.011780214309692384,0.001768204605337104,0.003928995132446289,0.002575382485299199,False,linear,auto,2,1.0,balanced,2.2,"{'shrinking': False, 'kernel': 'linear', 'gamma': 'auto', 'degree': 2, 'coef0': 1.0, 'class_weight': 'balanced', 'C': 2.2}",0.8617886178861789,0.9217391304347826,0.8253968253968255,0.7967479674796748,0.8666666666666666,0.8544678415728256,0.04220080390581104,190,SVC(random_state=0)
0.043900918960571286,0.0021814513708234336,0.023874473571777344,0.0008559085451618792,False,rbf,auto,3,0.8,balanced,0.1,"{'shrinking': False, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 3, 'coef0': 0.8, 'class_weight': 'balanced', 'C': 0.1}",0.762589928057554,0.7969924812030075,0.7428571428571429,0.7,0.759124087591241,0.752312727941789,0.03154148191820303,758,SVC(random_state=0)
