title,link,reviewer,stars,gm,year,sentiment_sentiment_neg,sentiment_sentiment_neu,sentiment_sentiment_pos,sentiment_sentiment_compound,review_length,gm_predicted,gm_predicted_prob
The Woman King,https://www.rogerebert.com/reviews/the-woman-king-movie-review-2022,Robert Daniels,3.5,False,2022,-0.36220472440944873,-0.14714714714714727,0.19834710743801653,0.9989997499374846,-0.22275287778594177,False,0.13753663
"Riotsville, USA",https://www.rogerebert.com/reviews/riotsville-usa-movie-review-2022,Odie Henderson,3.5,False,2022,-0.15748031496062986,0.3153153153153152,-0.6611570247933884,-0.9960990247561889,-0.2832476120499633,False,0.15749973
God's Country,https://www.rogerebert.com/reviews/gods-country-movie-review-2022,Isaac Feldberg,4.0,False,2022,0.007874015748031482,0.07507507507507505,-0.5041322314049587,-0.9947986996749187,-0.2890031839333823,False,0.15746564
Speak No Evil,https://www.rogerebert.com/reviews/speak-no-evil-movie-review-2022,Carlos Aguilar,3.5,False,2022,0.03937007874015763,-0.23723723723723733,-0.1074380165289257,-0.27741935483870955,-0.33921136419299536,False,2.4055169e-07
True Things,https://www.rogerebert.com/reviews/true-things-movie-review-2022,Sheila O'Malley,3.5,False,2022,-0.007874015748031482,-0.39339339339339396,0.15702479338842967,0.9922980745186298,-0.17719813862356115,True,0.5121995
House of Darkness,https://www.rogerebert.com/reviews/house-of-darkness-movie-review-2022,Peter Sobczynski,3.5,False,2022,-0.5039370078740157,0.2852852852852852,-0.25619834710743805,0.9938984746186549,-0.3646828312515308,False,0.13499284
Dos Estaciones,https://www.rogerebert.com/reviews/dos-estaciones-2022,Matt Fagerholm,3.5,False,2022,-0.6377952755905512,0.45945945945945965,-0.36363636363636365,0.9951987996999252,-0.3114131765858438,False,0.14042588
The Banshees of Inisherin,https://www.rogerebert.com/reviews/the-banshees-of-inisherin-film-review-2022,Glenn Kenny,3.5,False,2022,-0.49606299212598426,0.17117117117117164,-0.1074380165289257,0.9945986496624157,-0.5097967180994367,False,0.0
The Cathedral,https://www.rogerebert.com/reviews/the-cathedral-movie-review-2022,Sheila O'Malley,3.5,False,2022,-0.31496062992125984,0.4114114114114109,-0.6198347107438017,-0.9836959239809953,-0.30859662013225575,False,0.1574781
Saloum,https://www.rogerebert.com/reviews/saloum-movie-review-2022,Glenn Kenny,3.5,False,2022,-0.4173228346456693,0.15915915915915946,-0.16528925619834722,0.9803950987746939,-0.6639725691893217,False,0.0
Explorer,https://www.rogerebert.com/reviews/explorer-movie-review-2022,Nell Minow,3.5,False,2022,-0.6377952755905512,0.21321321321321296,-0.016528925619834656,0.9980995248812206,-0.4715895175116337,False,2.2047947e-37
Three Thousand Years of Longing,https://www.rogerebert.com/reviews/three-thousand-years-of-longing-movie-review-2022,Glenn Kenny,3.5,False,2022,-0.4409448818897638,0.21321321321321296,-0.22314049586776863,0.9921980495123783,-0.4087680626989959,False,0.0791942
Lost Ollie,https://www.rogerebert.com/reviews/lost-ollie-tv-review-2022,Rendy Jones,3.5,False,2022,-0.6220472440944882,0.2612612612612608,-0.09917355371900838,0.9966991747936987,-0.47501836884643645,False,3.896954e-15
Three Minutes: A Lengthening,https://www.rogerebert.com/reviews/three-minutes-a-lengthening-movie-review-2022,Matt Zoller Seitz,4.0,False,2022,-0.6377952755905512,0.5135135135135132,-0.4297520661157026,0.9881970492623158,-0.4353416605437179,False,0.1269436
The Legend of Molly Johnson,https://www.rogerebert.com/reviews/the-legend-of-molly-johnson-movie-review-2022,Nell Minow,3.5,False,2022,-0.16535433070866146,0.01501501501501501,-0.23140495867768596,0.23860965241310345,-0.4032574087680627,False,5.0765146e-07
Emily the Criminal,https://www.rogerebert.com/reviews/emily-the-criminal-movie-review-2022,Sheila O'Malley,4.0,False,2022,0.08661417322834652,-0.423423423423424,0.09917355371900816,0.9068767191797951,-0.42468772961058054,False,0.0
Girl Picture,https://www.rogerebert.com/reviews/girl-picture-movie-review-2022,Katie Rife,3.5,False,2022,-0.22047244094488183,-0.25525525525525516,0.1900826446280992,0.9968992248062017,-0.40570658829292194,False,0.0
The Princess,https://www.rogerebert.com/reviews/the-princess-movie-review-2022-2,Marya E. Gates,4.0,False,2,-0.3700787401574803,0.36336336336336306,-0.5041322314049587,-0.6848212053013252,-0.23818270879255454,True,0.69203556
Let the Little Light Shine,https://www.rogerebert.com/reviews/let-the-little-light-shine-2022,Matt Fagerholm,4.0,False,2022,-0.5511811023622046,0.3273273273273274,-0.2644628099173554,0.9953988497124283,-0.2817781043350478,False,0.1396448
I Love My Dad,https://www.rogerebert.com/reviews/i-love-my-dad-movie-review-2022,Nick Allen,3.5,False,2022,-0.3385826771653543,-0.3453453453453452,0.4380165289256197,0.9994998749687424,-0.28777859417095275,False,1.0618015e-30
Bodies Bodies Bodies,https://www.rogerebert.com/reviews/bodies-bodies-bodies-movie-review-2022,Tomris Laffly,3.5,False,2022,-0.49606299212598426,-0.02102102102102066,0.15702479338842967,0.9979994998749689,-0.4185647807984325,False,0.0
Prey,https://www.rogerebert.com/reviews/prey-movie-review-2022,Odie Henderson,3.5,False,2022,-0.11811023622047234,-0.10510510510510507,-0.12396694214876036,-0.6823205801450362,-0.3774185647807985,False,1.7661987e-13
DC League of Super-Pets,https://www.rogerebert.com/reviews/dc-league-of-super-pets-2022,Nell Minow,3.5,False,2022,-0.6692913385826771,-0.1351351351351351,0.4876033057851239,0.9995998999749939,-0.46546656869948566,False,0.0
Medusa,https://www.rogerebert.com/reviews/medusa-movie-review-2022,Marya E. Gates,3.5,False,2022,-0.4173228346456693,0.2852852852852852,-0.33884297520661155,0.9715928982245564,-0.36554004408523144,False,0.13332188
Nope,https://www.rogerebert.com/reviews/nope-movie-review-2022,Odie Henderson,3.5,False,2022,-0.2362204724409448,0.06306306306306286,-0.23140495867768596,0.8466616654163543,-0.24540778839088906,False,0.13836128
My Name Is Sara,https://www.rogerebert.com/reviews/my-name-is-sara-movie-review-2022,Matt Zoller Seitz,3.5,False,2022,0.20472440944881898,-0.07507507507507505,-0.5123966942148761,-0.9978994748687171,-0.4769777124663238,False,8.109759e-13
Murina,https://www.rogerebert.com/reviews/murina-movie-review-2022,Glenn Kenny,3.5,False,2022,-0.7401574803149606,0.5075075075075075,-0.31404958677685946,0.9816954238559642,-0.7119764878765613,False,0.0
Both Sides of the Blade,https://www.rogerebert.com/reviews/both-sides-of-the-blade-2022,Sheila O'Malley,4.0,False,2022,-0.07086614173228345,-0.0810810810810807,-0.20661157024793386,-0.740035008752188,-0.04433014939995106,True,0.9999701
Fire of Love,https://www.rogerebert.com/reviews/fire-of-love-movie-review-2022,Matt Zoller Seitz,4.0,False,2022,-0.5669291338582677,0.24324324324324298,-0.12396694214876036,0.9973993498374596,-0.36774430565760474,False,0.1344572
Endangered,https://www.rogerebert.com/reviews/endangered-movie-review-2022,Peter Sobczynski,3.5,False,2022,0.1811023622047243,-0.057057057057057214,-0.5041322314049587,-0.9979994998749687,-0.4061964241978937,False,4.68155e-10
Rise,https://www.rogerebert.com/reviews/rise-movie-review-2022,Aramide Tinubu,3.5,False,2022,-0.5748031496062992,0.36336336336336306,-0.2892561983471075,0.9868967241810455,-0.5832721038452119,False,0.0
Facing Nolan,https://www.rogerebert.com/reviews/facing-nolan-movie-review-2022,Brandon Towns,3.5,False,2022,-0.8110236220472441,0.18318318318318383,0.20661157024793386,0.9968992248062017,-0.7387950036737694,False,0.0
The Black Phone,https://www.rogerebert.com/reviews/the-black-phone-movie-review-2022,Peyton Robinson,4.0,False,2022,0.08661417322834652,-0.04504504504504503,-0.4297520661157026,-0.9960990247561889,-0.3617438158216998,False,3.5720145e-09
Marcel the Shell with Shoes On,https://www.rogerebert.com/reviews/marcel-the-shell-with-shoes-on-2022,Carla Renata,4.0,False,2022,-0.4330708661417323,0.021021021021021546,0.03305785123966931,0.9941985496374096,-0.6225814352192016,False,0.0
Mind Over Murder,https://www.rogerebert.com/reviews/mind-over-murder-movie-review-2022,Robert Daniels,4.0,False,2022,-0.11023622047244086,-0.027027027027027195,-0.2396694214876034,-0.7056264066016503,-0.1343374969385256,True,0.87984717
Beba,https://www.rogerebert.com/reviews/beba-movie-review-2022,Niani Scott,4.0,False,2022,-0.5196850393700787,0.051051051051051566,0.09090909090909083,0.9939984996249065,-0.698383541513593,False,0.0
Lightyear,https://www.rogerebert.com/reviews/lightyear-movie-review-2022,Odie Henderson,3.5,False,2022,-0.2834645669291339,-0.2192192192192195,0.20661157024793386,0.9985996499124783,-0.23242713690913552,False,0.1370662
"Good Luck to You, Leo Grande",https://www.rogerebert.com/reviews/good-luck-to-you-leo-grande-movie-review-2022,Sheila O'Malley,3.5,False,2022,-0.2992125984251969,-0.3273273273273274,0.3801652892561982,0.9990997749437361,-0.384643644379133,False,0.0
Bitterbrush,https://www.rogerebert.com/reviews/bitterbrush-movie-review-2022,Peter Sobczynski,3.5,False,2022,-0.8031496062992126,0.1531531531531538,0.2396694214876034,0.9991997999499878,-0.4889786921381337,False,0.0
Mad God,https://www.rogerebert.com/reviews/mad-god-movie-review-2022,Simon Abrams,4.0,False,2022,-0.39370078740157477,0.3153153153153152,-0.41322314049586784,0.8017504376094026,-0.41660543717854526,False,0.034704957
The Janes,https://www.rogerebert.com/reviews/the-janes-movie-review-2022,Christy Lemire,3.5,False,2022,-0.5511811023622046,-0.14114114114114074,0.3801652892561982,0.9989997499374846,-0.5102865540044086,False,0.0
Benediction,https://www.rogerebert.com/reviews/benediction-movie-review-2022,Odie Henderson,3.5,False,2022,-0.2834645669291339,0.051051051051051566,-0.16528925619834722,0.9871967991998002,-0.290227773695812,False,0.13654685
18½,https://www.rogerebert.com/reviews/18-12-movie-review,Matt Zoller Seitz,3.5,False,review,-0.4251968503937008,0.3153153153153152,-0.3801652892561984,0.978794698674669,-0.13090864560372284,True,0.89164937
Neptune Frost,https://www.rogerebert.com/reviews/neptune-frost-movie-review-2022,Robert Daniels,3.5,False,2022,-0.5039370078740157,0.20720720720720642,-0.14049586776859502,0.986096524131033,-0.5428606416850356,False,0.0
Atabai,https://www.rogerebert.com/reviews/atabai-film-review-2022,Godfrey Cheshire,3.5,False,2022,-0.2755905511811023,0.09909909909909942,-0.2396694214876034,0.9728932233058267,-0.3207200587803086,False,0.13462283
RRR,https://www.rogerebert.com/reviews/rrr-movie-review-2022,Simon Abrams,3.5,False,2022,-0.7165354330708662,0.30930930930930867,-0.06611570247933884,0.9975993998499627,-0.3879500367376929,False,0.13464338
Top Gun: Maverick,https://www.rogerebert.com/reviews/top-gun-maverick-movie-review-2022,Tomris Laffly,4.0,False,2022,-0.6299212598425197,0.2192192192192186,-0.024793388429751984,0.9986996749187299,-0.20389419544452614,False,0.15495196
Dinner in America,https://www.rogerebert.com/reviews/dinner-in-america-movie-review-2022,Sheila O'Malley,3.5,False,2022,-0.07874015748031493,-0.3693693693693696,0.19834710743801653,0.9974993748437111,-0.21650746999755088,False,0.13841832
Jazz Fest: A New Orleans Story,https://www.rogerebert.com/reviews/jazz-fest-a-new-orleans-story-movie-review-2022,Nell Minow,3.5,False,2022,-0.8031496062992126,0.2612612612612608,0.09090909090909083,0.9991997999499878,-0.3886847905951507,False,0.13387
Emergency,https://www.rogerebert.com/reviews/emergency-movie-review-2022,Matt Zoller Seitz,3.5,False,2022,-0.21259842519685035,0.051051051051051566,-0.2396694214876034,0.504376094023506,-0.2916972814107275,False,0.12661293
Hold Your Fire,https://www.rogerebert.com/reviews/hold-your-fire-movie-review-2022,Odie Henderson,3.5,False,2022,-0.18110236220472442,0.1651651651651651,-0.4297520661157026,-0.9850962740685171,-0.08829292187117321,True,0.9999722
Cane Fire,https://www.rogerebert.com/reviews/cane-fire-movie-review-2022,Robert Daniels,3.5,False,2022,-0.6141732283464567,0.303303303303303,-0.1570247933884299,0.9949987496874221,-0.5192260592701445,False,1.6352852e-38
On the Count of Three,https://www.rogerebert.com/reviews/on-the-count-of-three-movie-review-2022,Carlos Aguilar,4.0,False,2022,0.023622047244094446,-0.19519519519519513,-0.14876033057851246,-0.9353838459614904,-0.10531471956894445,True,0.99991596
Happening,https://www.rogerebert.com/reviews/happening-movie-review-2022,Tomris Laffly,4.0,False,2022,-0.03937007874015752,-0.23123123123123168,-0.024793388429751984,0.9087771942985748,-0.4474650991917708,False,0.0
Vortex,https://www.rogerebert.com/reviews/vortex-movie-review-2022,Glenn Kenny,4.0,False,2022,-0.40157480314960625,0.3693693693693696,-0.47933884297520657,0.5299824956239062,-0.3791329904481999,False,0.09051171
The Survivor,https://www.rogerebert.com/reviews/the-survivor-movie-review-2022,Matt Zoller Seitz,4.0,False,2022,-0.4251968503937008,-0.0030030030030028243,0.057851239669421295,0.9995998999749939,0.3433749693852559,True,0.99993396
Hit the Road,https://www.rogerebert.com/reviews/hit-the-road-movie-review-2022,Tomris Laffly,4.0,False,2022,-0.3228346456692913,-0.03903903903903938,0.0,0.9944986246561642,-0.3927259368111683,False,1.5519525e-12
Petite Maman,https://www.rogerebert.com/reviews/petite-maman-movie-review-2022,Odie Henderson,4.0,False,2022,-0.36220472440944873,0.1891891891891886,-0.2727272727272728,0.9887971992998252,-0.21724222385500858,False,0.14598233
The Duke,https://www.rogerebert.com/reviews/the-duke-movie-review-2022,Glenn Kenny,3.5,False,2022,-0.6377952755905512,0.14714714714714727,0.07438016528925595,0.9963990997749439,-0.6381337252020574,False,0.0
The Unbearable Weight of Massive Talent,https://www.rogerebert.com/reviews/the-unbearable-weight-of-massive-talent-movie-review-2022,Marya E. Gates,3.5,False,2022,-0.7716535433070866,0.3393393393393387,-0.04958677685950419,0.9983995998999752,-0.3922361009061964,False,0.13517201
The Tale of King Crab,https://www.rogerebert.com/reviews/the-tale-of-king-crab-movie-review-2022,Peter Sobczynski,3.5,False,2022,-0.5984251968503937,0.2192192192192186,-0.06611570247933884,0.9979994998749689,-0.3704384031349498,False,0.13392498
Cow,https://www.rogerebert.com/reviews/cow-movie-review-2022,Tomris Laffly,3.5,False,2022,-0.4881889763779528,0.19519519519519513,-0.14876033057851246,0.9910977744436111,-0.4696301738917463,False,1.4257753e-33
Better Nate Than Ever,https://www.rogerebert.com/reviews/better-nate-than-ever-movie-review-2022,Nell Minow,3.5,False,2022,-0.7401574803149606,-0.3453453453453452,0.8595041322314048,0.9997999499874971,-0.5363703159441587,False,0.0
See You Then,https://www.rogerebert.com/reviews/see-you-then-movie-review-2022,Nick Allen,3.5,False,2022,-0.6692913385826771,0.44144144144144093,-0.2892561983471075,0.9935983995999002,-0.517756551555229,False,2.521898e-06
The Lost City,https://www.rogerebert.com/reviews/the-lost-city-movie-review-2022,Abby Olcese,3.5,False,2022,-0.5275590551181102,-0.4654654654654662,0.8016528925619832,0.9994998749687424,-0.5555963752143033,False,0.0
Everything Everywhere All at Once,https://www.rogerebert.com/reviews/everything-everywhere-all-at-once-2022,Marya E. Gates,3.5,False,2022,-0.6377952755905512,0.3153153153153152,-0.14876033057851246,0.9963990997749439,-0.35060004898359054,False,0.13674514
The Automat,https://www.rogerebert.com/reviews/the-automat-movie-review-2022,Glenn Kenny,3.5,False,2022,-0.6062992125984252,0.25525525525525516,-0.11570247933884303,0.9921980495123783,-0.5411462160176341,False,0.0
Ahed's Knee,https://www.rogerebert.com/reviews/aheds-knee-movie-review-2022,Matt Zoller Seitz,3.5,False,2022,-0.4330708661417323,0.19519519519519513,-0.20661157024793386,0.9937984496124034,-0.23450893950526575,False,0.14169355
The Outfit,https://www.rogerebert.com/reviews/the-outfit-movie-review-2022,Tomris Laffly,3.5,False,2022,-0.4881889763779528,0.2852852852852852,-0.2727272727272728,0.9841960490122532,-0.4784472201812393,False,1.2220369e-05
WeCrashed,https://www.rogerebert.com/reviews/wecrashed-tv-review-2022,Nick Allen,3.5,False,2022,-0.4881889763779528,-0.14114114114114074,0.3223140495867767,0.9994998749687424,-0.24650991917707576,False,0.13707307
The Last Days of Ptolemy Grey,https://www.rogerebert.com/reviews/the-last-days-of-ptolemy-grey-tv-review-2022,Nandini Balial,3.5,False,2022,-0.34645669291338577,0.027027027027027195,-0.06611570247933884,0.9967991997999502,-0.10323291697281411,True,0.9985864
The Adam Project,https://www.rogerebert.com/reviews/the-adam-project-movie-review-2022,Nell Minow,3.5,False,2022,0.0,-0.24924924924924952,-0.04132231404958686,0.454963740935234,-0.4938770511878521,False,0.0
Turning Red,https://www.rogerebert.com/reviews/turning-red-movie-review-2022,Tomris Laffly,3.5,False,2022,-0.4724409448818897,0.0030030030030028243,0.10743801652892548,0.9987996999249815,-0.3318638256184179,False,0.13301198
The Batman,https://www.rogerebert.com/reviews/the-batman-movie-review-2022,Christy Lemire,3.5,False,2022,-0.21259842519685035,-0.2852852852852852,0.22314049586776852,0.9980995248812206,-0.23622336517266718,False,0.13665049
Lucy and Desi,https://www.rogerebert.com/reviews/lucy-and-desi-movie-review-2022,Nell Minow,3.5,False,2022,-0.22047244094488183,-0.10510510510510507,-0.024793388429751984,0.992498124531133,-0.31153563556208674,False,0.12867591
Huda's Salon,https://www.rogerebert.com/reviews/hudas-salon-movie-review-2022,Sheila O'Malley,3.5,False,2022,0.25196850393700787,-0.15315315315315292,-0.4545454545454545,-0.9984996249062265,-0.3453343130051433,False,3.6014307e-09
Great Freedom,https://www.rogerebert.com/reviews/great-freedom-movie-review-2022,Matt Zoller Seitz,3.5,False,2022,-0.03937007874015752,-0.19519519519519513,-0.0826446280991735,0.46726681670417625,-0.29402400195934364,False,0.013672285
Against the Ice,https://www.rogerebert.com/reviews/against-the-ice-movie-review-2022,Simon Abrams,3.5,False,2022,-0.40157480314960625,0.25525525525525516,-0.3223140495867769,0.9586896724181048,-0.42346313984815087,False,0.035653632
Frederick Douglass: In Five Speeches,https://www.rogerebert.com/reviews/frederick-douglass-in-five-speeches-2022,Matt Fagerholm,3.5,False,2022,-0.4803149606299212,0.2852852852852852,-0.28099173553719015,0.9932983245811455,-0.2307127112417341,False,0.15039825
Downfall: The Case Against Boeing,https://www.rogerebert.com/reviews/downfall-the-case-against-boeing-movie-review-2022,Isaac Feldberg,3.5,False,2022,0.13385826771653542,-0.11711711711711725,-0.371900826446281,-0.9974993748437109,-0.23695811903012498,False,0.15748164
Strawberry Mansion,https://www.rogerebert.com/reviews/strawberry-mansion-movie-review-2022,Sheila O'Malley,3.5,False,2022,-0.5433070866141732,-0.09309309309309288,0.31404958677685935,0.9996999249812456,-0.1566250306147441,True,0.88432163
Marry Me,https://www.rogerebert.com/reviews/marry-me-movie-review-2022,Nell Minow,3.5,False,2022,-0.6535433070866141,-0.08708708708708723,0.4132231404958677,0.9993998499624908,-0.5176340925789861,False,0.0
Catch the Fair One,https://www.rogerebert.com/reviews/catch-the-fair-one-movie-review-2022,Sheila O'Malley,3.5,False,2022,-0.06299212598425197,-0.15315315315315292,-0.11570247933884303,-0.27191797949487356,-0.3970120009796718,False,1.8716254e-07
Bigbug,https://www.rogerebert.com/reviews/bigbug-movie-review-2022,Matt Zoller Seitz,3.5,False,2022,-0.35433070866141725,0.1531531531531538,-0.2396694214876034,0.9893973493373345,-0.112417340191036,True,0.99969816
Playground,https://www.rogerebert.com/reviews/playground-movie-review-2022,Carlos Aguilar,3.5,False,2022,0.1968503937007875,-0.15915915915915946,-0.3801652892561984,-0.9959989997499374,-0.4887337741856479,False,2.038644e-36
The Worst Person in the World,https://www.rogerebert.com/reviews/the-worst-person-in-the-world-movie-review-2022,Carlos Aguilar,4.0,False,2022,-0.2755905511811023,-0.18918918918918948,0.15702479338842967,0.9985996499124783,-0.12429586088660305,True,0.8877234
Jackass Forever,https://www.rogerebert.com/reviews/jackass-forever-movie-review-2022,Matt Zoller Seitz,4.0,False,2022,-0.14960629921259838,0.051051051051051566,-0.2975206611570249,-0.9469867466866716,-0.023389664462405202,True,0.99997544
Brighton 4th,https://www.rogerebert.com/reviews/brighton-4th-2022,Matt Fagerholm,3.5,False,2022,-0.36220472440944873,0.027027027027027195,-0.05785123966942152,0.9963990997749439,-0.2766348273328435,False,0.13695179
Compartment No. 6,https://www.rogerebert.com/reviews/compartment-no-6-2022,Glenn Kenny,3.5,False,2022,-0.5511811023622046,-0.06306306306306286,0.2727272727272725,0.9971992998249565,-0.6309086456037227,False,0.0
The Tragedy of Macbeth,https://www.rogerebert.com/reviews/the-tragedy-of-macbeth-movie-review-2021,Odie Henderson,3.5,False,2021,-0.2755905511811023,0.11711711711711725,-0.25619834710743805,0.7088272068017006,-0.34949791819740395,False,0.091046855
Hotel Transylvania: Transformania,https://www.rogerebert.com/reviews/hotel-transylvania-transformania-movie-review-2022,Nell Minow,3.5,False,2022,-0.3228346456692913,-0.08708708708708723,0.06611570247933862,0.9957989497374347,-0.4496693607641441,False,0.0
Who We Are: A Chronicle of Racism in America,https://www.rogerebert.com/reviews/who-we-are-a-chronicle-of-racism-in-america-2022,Matt Fagerholm,4.0,False,2022,-0.2834645669291339,0.1351351351351351,-0.2892561983471075,0.590197549387347,-0.2511633602743082,False,0.14900617
The Lost Daughter,https://www.rogerebert.com/reviews/the-lost-daughter-movie-review-2021,Sheila O'Malley,4.0,False,2021,-0.007874015748031482,-0.06306306306306286,-0.2975206611570249,-0.9808952238059514,-0.2817781043350478,False,0.15739472
Jockey,https://www.rogerebert.com/reviews/jockey-film-review-2021,Matt Zoller Seitz,3.5,False,2021,-0.5984251968503937,0.1891891891891886,-0.024793388429751984,0.9985996499124783,-0.34104824883663976,False,0.1363384
Parallel Mothers,https://www.rogerebert.com/reviews/parallel-mothers-movie-review-2021,Christy Lemire,3.5,False,2021,-0.5748031496062992,-0.0030030030030028243,0.20661157024793386,0.9985996499124783,-0.48812147930443306,False,0.0
Nightmare Alley,https://www.rogerebert.com/reviews/nightmare-alley-movie-review-2021,Carlos Aguilar,4.0,False,2021,0.1417322834645669,-0.11111111111111072,-0.3801652892561984,-0.9961990497624406,-0.27063433749693855,False,0.14423645
The Novice,https://www.rogerebert.com/reviews/the-novice-movie-review-2021,Christy Lemire,3.5,False,2021,-0.6062992125984252,0.08708708708708723,0.12396694214876014,0.9985996499124783,-0.4006857702669606,False,0.01178295
Swan Song,https://www.rogerebert.com/reviews/swan-song-movie-review-2021-2,Nell Minow,3.5,False,2,-0.11023622047244086,0.009009009009009361,-0.2975206611570249,-0.9213803450862715,-0.4657114866519716,False,6.95835e-13
President,https://www.rogerebert.com/reviews/president-2021,Matt Fagerholm,3.5,False,2021,-0.10236220472440938,-0.0690690690690694,-0.19834710743801653,0.5149787446861718,-0.2701445015919667,False,0.12374126
A Son,https://www.rogerebert.com/reviews/a-son-movie-review-2021,Glenn Kenny,3.5,False,2021,-0.2834645669291339,0.27927927927927865,-0.47933884297520657,-0.8464616154038508,-0.7141807494489347,False,0.0
The Forever Prisoner,https://www.rogerebert.com/reviews/the-forever-prisoner-movie-review-2021,Nick Allen,3.5,False,2021,0.2913385826771655,-0.11711711711711725,-0.5371900826446282,-0.9988997249312328,-0.3799902032819006,False,2.4903977e-09
The Hand of God,https://www.rogerebert.com/reviews/the-hand-of-god-movie-review-2021,Simon Abrams,3.5,False,2021,-0.6299212598425197,-0.17117117117117164,0.5041322314049586,0.9995998999749939,-0.4039921626255205,False,0.0
Torn,https://www.rogerebert.com/reviews/torn-movie-review-2021,Matt Fagerholm,4.0,False,2021,-0.45669291338582674,0.17117117117117164,-0.14876033057851246,0.9950987746936736,-0.3201077638990938,False,0.13661022
Flee,https://www.rogerebert.com/reviews/flee-movie-review-2021,Roxana Hadadi,4.0,False,2021,-0.3307086614173228,0.08708708708708723,-0.16528925619834722,0.9900975243810954,-0.36921381337252024,False,0.107628874
The Beatles: Get Back,https://www.rogerebert.com/reviews/the-beatles-get-back-movie-review-2021,Sheila O'Malley,4.0,False,2021,-0.49606299212598426,0.3693693693693696,-0.371900826446281,0.9952988247061767,-0.04653441097232436,True,0.99991465
The Humans,https://www.rogerebert.com/reviews/the-humans-movie-review-2021,Matt Zoller Seitz,3.5,False,2021,-0.31496062992125984,0.3453453453453452,-0.5454545454545455,-0.9537884471117779,-0.39909380357580215,False,0.15618573
Drive My Car,https://www.rogerebert.com/reviews/drive-my-car-movie-review-2021,Carlos Aguilar,4.0,False,2021,-0.4409448818897638,0.273273273273273,-0.31404958677685946,0.9818954738684673,-0.3033308841538085,False,0.13748986
A Boy Called Christmas,https://www.rogerebert.com/reviews/a-boy-called-christmas-movie-review-2021,Nell Minow,3.5,False,2021,-0.2440944881889764,-0.25525525525525516,0.2148760330578512,0.9954988747186798,-0.5366152338966447,False,0.0
Licorice Pizza,https://www.rogerebert.com/reviews/licorice-pizza-movie-review-2021,Christy Lemire,4.0,False,2021,-0.7480314960629921,0.3813813813813809,-0.12396694214876036,0.9994998749687424,-0.02559392603477839,True,0.99991465
"tick, tick...Boom!",https://www.rogerebert.com/reviews/tick-tick-boom-movie-review-2021,Nell Minow,3.5,False,2021,-0.6456692913385826,0.3873873873873874,-0.24793388429752072,0.9918979744936236,-0.4294636296840558,False,0.11820055
C'mon C'mon,https://www.rogerebert.com/reviews/cmon-cmon-movie-review-2021,Monica Castillo,4.0,False,2021,-0.20472440944881887,-0.09309309309309288,-0.04132231404958686,0.9897974493623408,-0.4098701934851825,False,1.1967249e-37
I Was a Simple Man,https://www.rogerebert.com/reviews/i-was-a-simple-man-movie-review-2021,Roxana Hadadi,3.5,False,2021,-0.21259842519685035,0.25525525525525516,-0.5206611570247934,-0.9815953988497123,-0.3263531716874847,False,0.1571561
The Power of the Dog,https://www.rogerebert.com/reviews/the-power-of-the-dog-movie-review-2021,Monica Castillo,4.0,False,2021,0.03149606299212615,-0.15915915915915946,-0.20661157024793386,-0.9796949237309327,-0.28483957874112176,False,0.07317415
A Choice of Weapons: Inspired by Gordon Parks,https://www.rogerebert.com/reviews/a-choice-of-weapons-inspired-by-gordon-parks-2021,Matt Fagerholm,4.0,False,2021,-0.5590551181102361,0.4354354354354353,-0.4049586776859505,0.9922980745186298,-0.11658094538329666,True,0.9038833
Procession,https://www.rogerebert.com/reviews/procession-movie-review-2021,Matt Zoller Seitz,4.0,False,2021,-0.1417322834645669,0.03903903903903938,-0.2975206611570249,-0.9663915978994747,-0.15601273573352925,True,0.99991465
What Do We See When We Look at the Sky?,https://www.rogerebert.com/reviews/what-do-we-see-when-we-look-at-the-sky-movie-review-2021,Glenn Kenny,3.5,False,2021,-0.4803149606299212,0.2312312312312308,-0.19834710743801653,0.9857964491122783,-0.5765368601518492,False,0.0
7 Prisoners,https://www.rogerebert.com/reviews/7-prisoners-movie-review-2021,Roxana Hadadi,3.5,False,2021,-0.2913385826771654,0.1531531531531538,-0.2975206611570249,0.8481620405101277,-0.46693607641440127,False,1.2786435e-08
All is Forgiven,https://www.rogerebert.com/reviews/all-is-forgiven-movie-review-2021,Sheila O'Malley,3.5,False,2021,-0.44881889763779526,0.3693693693693696,-0.4297520661157026,0.9775943985996501,-0.09857947587558169,True,0.9997718
The Harder They Fall,https://www.rogerebert.com/reviews/the-harder-they-fall-movie-review-2021,Matt Zoller Seitz,4.0,False,2021,-0.18110236220472442,-0.03903903903903938,-0.14049586776859502,0.9905976494123533,0.3884398726426648,True,0.9999571
The Souvenir Part II,https://www.rogerebert.com/reviews/the-souvenir-part-ii-movie-review-2021,Sheila O'Malley,4.0,False,2021,-0.44881889763779526,0.36336336336336306,-0.41322314049586784,0.9912978244561143,0.05437178545187349,True,0.99991465
Chess of the Wind,https://www.rogerebert.com/reviews/chess-of-the-wind-movie-review-2021,Godfrey Cheshire,4.0,False,2021,-0.3779527559055118,0.1771771771771773,-0.2396694214876034,0.9900975243810954,-0.16997305902522664,False,0.18136701
Only the Animals,https://www.rogerebert.com/reviews/only-the-animals-movie-review-2021,Peter Sobczynski,3.5,False,2021,-0.3700787401574803,-0.027027027027027195,0.03305785123966931,0.9966991747936987,-0.4277492040166545,False,3.952299e-39
