mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_base_estimator__splitter,param_base_estimator__min_samples_split,param_base_estimator__min_samples_leaf,param_base_estimator__max_features,param_base_estimator__max_depth,param_base_estimator__criterion,param_base_estimator__class_weight,param_base_estimator__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model
0.030712652206420898,0.0034048114094849253,0.0016981124877929687,0.0009560397448328781,13,best,6,3,sqrt,5,entropy,balanced,0.0,"{'n_estimators': 13, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 6, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 5, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.0}",0.74,0.8846153846153846,0.8245614035087719,0.854368932038835,0.830188679245283,0.826746879881655,0.04827708579549897,598,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.026216506958007812,0.0019257516744759693,0.002302122116088867,0.001616639094072614,22,random,5,2,sqrt,4,gini,balanced,0.04,"{'n_estimators': 22, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 5, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 4, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.04}",0.8666666666666666,0.9464285714285715,0.7375886524822695,0.8245614035087719,0.888888888888889,0.8528268365950338,0.06975968902032983,335,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.008064746856689453,0.0024413116583902462,0.0010650157928466797,0.0006292223242652037,7,random,6,3,sqrt,1,gini,balanced,0.04,"{'n_estimators': 7, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 6, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 1, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.04}",0.24090909090909093,0.24090909090909093,0.6172839506172839,0.23744292237442924,0.23744292237442924,0.3147975954368648,0.15125112109483946,963,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.02949843406677246,0.0051202874108954065,0.003816652297973633,0.001937314997256321,31,random,9,3,,2,gini,balanced,0.05,"{'n_estimators': 31, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 9, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': None, 'base_estimator__max_depth': 2, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.05}",0.736111111111111,0.791044776119403,0.5977011494252873,0.8305084745762712,0.7536231884057971,0.741797739927574,0.0790327418086731,828,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.011722755432128907,0.0024771392855358356,0.0016973018646240234,0.0009589284761751812,10,random,8,1,sqrt,2,gini,balanced,0.0,"{'n_estimators': 10, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 8, 'base_estimator__min_samples_leaf': 1, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 2, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.0}",0.3025210084033614,0.3157894736842105,0.8468468468468469,0.34959349593495936,0.8545454545454546,0.5338592558829666,0.259162711459166,907,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.058740997314453126,0.013121088459520541,0.004381418228149414,0.0019742527218319273,31,best,4,1,sqrt,3,entropy,balanced,0.0,"{'n_estimators': 31, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 4, 'base_estimator__min_samples_leaf': 1, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 3, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.0}",0.7070707070707071,0.9142857142857143,0.8214285714285715,0.8,0.8411214953271028,0.8167812976224192,0.06699131178903653,665,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.00951976776123047,0.0029034404194734293,0.001408863067626953,0.0006719976491702563,3,best,7,3,sqrt,6,gini,balanced,0.0,"{'n_estimators': 3, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 7, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 6, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.0}",0.7706422018348623,0.9056603773584906,0.743801652892562,0.7010309278350516,0.7735849056603773,0.7789440131162688,0.06849833780490487,790,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.0024347782135009767,0.0011271746246759313,0.0011358261108398438,0.0006764667785271677,1,random,8,1,sqrt,2,gini,balanced,0.02,"{'n_estimators': 1, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 8, 'base_estimator__min_samples_leaf': 1, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 2, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.02}",0.24090909090909093,0.24090909090909093,0.23744292237442924,0.23744292237442924,0.23744292237442924,0.2388293897882939,0.0016980688544823244,981,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.0026758670806884765,2.687839320730143e-05,0.000547027587890625,4.535220246095527e-06,3,random,4,2,sqrt,5,entropy,balanced,0.0,"{'n_estimators': 3, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 4, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 5, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.0}",0.7735849056603775,0.9217391304347826,0.38139534883720927,0.4315789473684211,0.8620689655172413,0.6740734595636063,0.22407462490619395,890,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.0035332202911376952,0.0016509240726603977,0.0006927967071533204,0.0004219223315732568,2,best,4,2,,1,entropy,balanced,0.03,"{'n_estimators': 2, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 4, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': None, 'base_estimator__max_depth': 1, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.03}",0.8717948717948717,0.9380530973451328,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8632928431277207,0.04513437599385322,76,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.039397573471069335,0.0036403867710099154,0.0039921760559082035,0.0018463613234479717,34,random,2,3,sqrt,5,entropy,balanced,0.02,"{'n_estimators': 34, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 2, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 5, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.02}",0.828125,0.912280701754386,0.8672566371681416,0.8108108108108109,0.8524590163934427,0.8541864332253564,0.03495540346655754,304,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.09009175300598145,0.025991616826813446,0.002210664749145508,0.0013568068183357452,22,best,8,4,,6,gini,balanced,0.02,"{'n_estimators': 22, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 8, 'base_estimator__min_samples_leaf': 4, 'base_estimator__max_features': None, 'base_estimator__max_depth': 6, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.02}",0.8717948717948717,0.9285714285714285,0.8160000000000001,0.8235294117647058,0.8813559322033898,0.8642503288668791,0.04116555109823018,68,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.13810482025146484,0.01585345484422579,0.004790496826171875,0.00253652540225251,34,best,4,2,,6,gini,balanced,0.02,"{'n_estimators': 34, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 4, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': None, 'base_estimator__max_depth': 6, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.02}",0.8429752066115702,0.9285714285714285,0.8160000000000001,0.8235294117647058,0.8813559322033898,0.858486395830219,0.041719561514559335,244,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.005995273590087891,0.002479350150485773,0.0010004520416259765,0.0005552460341287541,3,random,4,3,,6,gini,balanced,0.03,"{'n_estimators': 3, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 4, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': None, 'base_estimator__max_depth': 6, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.03}",0.7969924812030075,0.9203539823008849,0.8160000000000001,0.8305084745762712,0.7272727272727273,0.8182255330705782,0.06214386400245866,657,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.1364621639251709,0.00928803351793803,0.004245662689208984,0.0020154890910666946,34,best,3,3,,6,entropy,balanced,0.04,"{'n_estimators': 34, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 3, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': None, 'base_estimator__max_depth': 6, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.04}",0.8717948717948717,0.9380530973451328,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8632928431277207,0.04513437599385322,76,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.03788018226623535,0.006767667761355124,0.002225446701049805,7.059692892629922e-05,37,random,6,1,sqrt,1,entropy,balanced,0.04,"{'n_estimators': 37, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 6, 'base_estimator__min_samples_leaf': 1, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 1, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.04}",0.6347305389221557,0.6385542168674698,0.8118811881188118,0.7313432835820896,0.6011560693641619,0.6835330593709378,0.07739484537084299,885,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.004644203186035156,0.0018644223883619972,0.0008321762084960938,0.0004885857813358525,4,random,4,3,,4,entropy,balanced,0.04,"{'n_estimators': 4, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 4, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': None, 'base_estimator__max_depth': 4, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.04}",0.8717948717948717,0.8480000000000001,0.8421052631578947,0.8305084745762712,0.8739495798319328,0.853271637872194,0.016978381383377525,323,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.024482536315917968,0.003253485548697645,0.002560997009277344,0.001497421405680667,19,random,9,2,,6,gini,balanced,0.04,"{'n_estimators': 19, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 9, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': None, 'base_estimator__max_depth': 6, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.04}",0.7969924812030075,0.8983050847457628,0.8245614035087719,0.8305084745762712,0.8468468468468469,0.839442858176132,0.03353474667701294,495,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.06462626457214356,0.005935851934497247,0.0033951282501220705,0.0023864332259000464,37,best,9,2,sqrt,3,gini,balanced,0.04,"{'n_estimators': 37, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 9, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 3, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.04}",0.819672131147541,0.8403361344537815,0.8067226890756303,0.8495575221238939,0.8292682926829269,0.8291113538967547,0.015062651573281627,575,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.01971893310546875,0.0009762904623668737,0.0020964622497558595,0.000925304236652472,19,random,9,4,,1,entropy,balanced,0.0,"{'n_estimators': 19, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 9, 'base_estimator__min_samples_leaf': 4, 'base_estimator__max_features': None, 'base_estimator__max_depth': 1, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.0}",0.7142857142857142,0.791044776119403,0.7968749999999999,0.8305084745762712,0.759124087591241,0.7783676105145259,0.03923953694228591,793,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.00923452377319336,0.003367720332027699,0.0007598400115966797,2.0461815314413516e-05,7,random,9,4,,1,gini,balanced,0.0,"{'n_estimators': 7, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 9, 'base_estimator__min_samples_leaf': 4, 'base_estimator__max_features': None, 'base_estimator__max_depth': 1, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.0}",0.736111111111111,0.791044776119403,0.6011560693641619,0.8305084745762712,0.7536231884057971,0.7424887239153488,0.07777497823735954,826,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.04709515571594238,0.0023143297667800704,0.004394435882568359,0.001968517990814086,37,random,2,3,,5,entropy,balanced,0.05,"{'n_estimators': 37, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 2, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': None, 'base_estimator__max_depth': 5, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.05}",0.8103448275862069,0.8907563025210083,0.8188976377952756,0.8305084745762712,0.8253968253968255,0.8351808135751174,0.0285942657240452,529,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.0034044742584228515,0.0019548203632518404,0.0007597923278808594,0.0004683184336720676,3,random,9,2,sqrt,2,gini,balanced,0.0,"{'n_estimators': 3, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 9, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 2, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.0}",0.22727272727272727,0.2764227642276423,0.8571428571428571,0.25066666666666665,0.8545454545454546,0.4932100939710695,0.2964985809016878,912,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.038320732116699216,0.004079085679762119,0.003154420852661133,0.0012833659588673259,37,random,8,4,sqrt,1,gini,balanced,0.01,"{'n_estimators': 37, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 8, 'base_estimator__min_samples_leaf': 4, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 1, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.01}",0.6347305389221557,0.6385542168674698,0.8118811881188118,0.7313432835820896,0.6011560693641619,0.6835330593709378,0.07739484537084299,885,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.02794175148010254,0.0026770881784301563,0.0022912025451660156,0.001026899271111201,28,random,7,2,sqrt,1,entropy,balanced,0.05,"{'n_estimators': 28, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 7, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 1, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.05}",0.19672131147540986,0.26229508196721313,0.8118811881188118,0.3398692810457516,0.37681159420289856,0.397515691362017,0.21635781906979004,934,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.0259885311126709,0.0055385151420194395,0.0024078845977783202,0.001178176064909264,25,random,9,4,,2,gini,balanced,0.01,"{'n_estimators': 25, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 9, 'base_estimator__min_samples_leaf': 4, 'base_estimator__max_features': None, 'base_estimator__max_depth': 2, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.01}",0.7323943661971831,0.791044776119403,0.7462686567164178,0.8205128205128206,0.7647058823529412,0.7709853003797532,0.03160683971326522,801,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.01372356414794922,0.002671745368412173,0.0013134002685546875,0.000785407201551711,10,best,7,3,sqrt,2,gini,balanced,0.02,"{'n_estimators': 10, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 7, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 2, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.02}",0.8620689655172413,0.9285714285714285,0.7968749999999999,0.8392857142857143,0.8695652173913043,0.8592732651531378,0.042916247175972456,228,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.02173166275024414,0.001103273986517511,0.0031606197357177735,0.001483059651552056,19,random,9,4,,3,entropy,balanced,0.05,"{'n_estimators': 19, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 9, 'base_estimator__min_samples_leaf': 4, 'base_estimator__max_features': None, 'base_estimator__max_depth': 3, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.05}",0.8292682926829268,0.8217054263565892,0.7352941176470588,0.8305084745762712,0.7703703703703704,0.7974293363266434,0.0381844212089692,748,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.009130907058715821,0.003416041787355856,0.0009140968322753906,0.00027267248188116654,7,random,9,2,sqrt,1,entropy,balanced,0.0,"{'n_estimators': 7, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 9, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 1, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.0}",0.2838283828382838,0.27972027972027974,0.6172839506172839,0.2611464968152866,0.3003412969283276,0.34846408138389234,0.13498723557948358,957,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.03132143020629883,0.004077366163193268,0.0013864517211914062,0.0007928641791244211,10,best,5,1,,5,gini,balanced,0.01,"{'n_estimators': 10, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 5, 'base_estimator__min_samples_leaf': 1, 'base_estimator__max_features': None, 'base_estimator__max_depth': 5, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.01}",0.8148148148148149,0.9074074074074073,0.7777777777777779,0.8737864077669903,0.830188679245283,0.8407950174024548,0.0453525747138354,487,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.011474609375,0.002630057706777409,0.0008870124816894531,0.00048090647016267357,4,best,5,2,,3,entropy,balanced,0.03,"{'n_estimators': 4, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 5, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': None, 'base_estimator__max_depth': 3, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.03}",0.847457627118644,0.9189189189189189,0.8160000000000001,0.8545454545454546,0.8739495798319328,0.8621743160829901,0.033957192803671286,180,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.004518651962280273,0.001847152926754325,0.0008800029754638672,0.00047697677952384553,2,best,7,2,,1,entropy,balanced,0.05,"{'n_estimators': 2, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 7, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': None, 'base_estimator__max_depth': 1, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.05}",0.8717948717948717,0.9380530973451328,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8632928431277207,0.04513437599385322,76,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.03679909706115723,0.007908093609199916,0.002894306182861328,0.0010196066869532392,37,random,4,4,sqrt,1,gini,balanced,0.04,"{'n_estimators': 37, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 4, 'base_estimator__min_samples_leaf': 4, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 1, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.04}",0.6347305389221557,0.6385542168674698,0.8118811881188118,0.7313432835820896,0.6011560693641619,0.6835330593709378,0.07739484537084299,885,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.004522514343261719,0.00241085833839003,0.0009245395660400391,0.0004849897913830994,3,random,3,3,,1,gini,balanced,0.03,"{'n_estimators': 3, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 3, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': None, 'base_estimator__max_depth': 1, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.03}",0.736111111111111,0.791044776119403,0.5977011494252873,0.8305084745762712,0.7536231884057971,0.741797739927574,0.0790327418086731,828,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.024316167831420897,0.00845660174852535,0.0024854183197021485,0.0016219040756591376,25,random,9,3,,2,gini,balanced,0.0,"{'n_estimators': 25, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 9, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': None, 'base_estimator__max_depth': 2, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.0}",0.7272727272727273,0.8771929824561403,0.7575757575757575,0.7826086956521738,0.7819548872180451,0.7853210100349688,0.050196710877022106,773,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.0033370494842529298,0.0012237191529480365,0.0011247634887695313,0.0006201559479341946,1,best,7,4,,2,entropy,balanced,0.05,"{'n_estimators': 1, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 7, 'base_estimator__min_samples_leaf': 4, 'base_estimator__max_features': None, 'base_estimator__max_depth': 2, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.05}",0.8717948717948717,0.9380530973451328,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8632928431277207,0.04513437599385322,76,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.01570549011230469,0.004521451266723325,0.0011806011199951172,0.0006577989146832027,4,best,4,2,,6,entropy,balanced,0.03,"{'n_estimators': 4, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 4, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': None, 'base_estimator__max_depth': 6, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.03}",0.8376068376068376,0.905982905982906,0.8360655737704917,0.7931034482758621,0.8813559322033898,0.8508229395678975,0.039239955161847,369,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.13990750312805175,0.0050943191304934415,0.0031790733337402344,0.0009396603539727125,31,best,2,3,,6,entropy,balanced,0.0,"{'n_estimators': 31, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 2, 'base_estimator__min_samples_leaf': 3, 'base_estimator__max_features': None, 'base_estimator__max_depth': 6, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.0}",0.7628865979381443,0.9074074074074073,0.8181818181818181,0.8518518518518519,0.890909090909091,0.8462473532576625,0.05196791938238638,426,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.028411197662353515,0.00272688820009923,0.0020223617553710937,0.0011510940119201754,13,best,9,1,sqrt,5,entropy,balanced,0.05,"{'n_estimators': 13, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 9, 'base_estimator__min_samples_leaf': 1, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 5, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.05}",0.8623853211009174,0.8846153846153846,0.7999999999999999,0.8623853211009175,0.8813559322033898,0.8581483918041218,0.030516324316643542,256,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.01707944869995117,0.00788427004285731,0.0021669864654541016,0.0009670211248268082,13,random,6,2,sqrt,3,gini,balanced,0.0,"{'n_estimators': 13, 'base_estimator__splitter': 'random', 'base_estimator__min_samples_split': 6, 'base_estimator__min_samples_leaf': 2, 'base_estimator__max_features': 'sqrt', 'base_estimator__max_depth': 3, 'base_estimator__criterion': 'gini', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.0}",0.8305084745762712,0.9009009009009009,0.7384615384615384,0.7931034482758621,0.8648648648648649,0.8255678454158876,0.0563652030878492,605,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
0.0849306583404541,0.010066368490677642,0.0018784523010253907,0.000700438458309476,19,best,2,4,,6,entropy,balanced,0.02,"{'n_estimators': 19, 'base_estimator__splitter': 'best', 'base_estimator__min_samples_split': 2, 'base_estimator__min_samples_leaf': 4, 'base_estimator__max_features': None, 'base_estimator__max_depth': 6, 'base_estimator__criterion': 'entropy', 'base_estimator__class_weight': 'balanced', 'base_estimator__ccp_alpha': 0.02}",0.8073394495412844,0.8932038834951457,0.7777777777777779,0.8461538461538461,0.8828828828828829,0.8414715679701874,0.04389750247765988,477,"AdaBoostClassifier(base_estimator=DecisionTreeClassifier(random_state=0),
                   random_state=0)"
