mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
0.0010030746459960937,0.0002598252990189444,0.0004367351531982422,3.3675103026606965e-05,random,11,4,,20,gini,balanced,0.0,"{'splitter': 'random', 'min_samples_split': 11, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",0.8455284552845528,0.9137931034482758,0.8062015503875969,0.8235294117647058,0.7936507936507937,0.8365406629071849,0.04237455668434225,833,0.853061224489796,0.8548057259713702,0.8708333333333332,0.8917197452229298,0.8467741935483871,0.8634388445131632,0.016213723414139968,DecisionTreeClassifier(random_state=0)
0.0012110233306884765,0.00013580449510899737,0.00041322708129882814,2.7562425183034974e-05,best,5,1,sqrt,4,gini,balanced,0.06,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 4, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.06}",0.8717948717948717,0.9369369369369369,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8630696110460816,0.0447653152815654,245,0.891304347826087,0.8768898488120951,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8777032883920854,0.0102918793042626,DecisionTreeClassifier(random_state=0)
0.0015729904174804688,0.0003917384448810604,0.00040869712829589845,4.6225765780865374e-05,best,5,1,sqrt,28,entropy,balanced,0.04,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 28, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.04}",0.8717948717948717,0.9380530973451328,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8632928431277207,0.04513437599385322,27,0.891304347826087,0.8459958932238194,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8715244972744303,0.016391606535637454,DecisionTreeClassifier(random_state=0)
0.0014278411865234375,0.0003790028619873946,0.00040078163146972656,2.7045117425023934e-05,best,3,5,sqrt,13,entropy,balanced,0.03,"{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 13, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.03}",0.8717948717948717,0.9380530973451328,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8632928431277207,0.04513437599385322,27,0.891304347826087,0.8459958932238194,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8715244972744303,0.016391606535637454,DecisionTreeClassifier(random_state=0)
0.0009321212768554687,0.0003590621352790939,0.00044741630554199217,0.00011880085594810757,random,11,3,sqrt,21,gini,balanced,0.03,"{'splitter': 'random', 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 21, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.03}",0.8480000000000001,0.8983050847457628,0.42448979591836733,0.6622516556291391,0.5531914893617021,0.6772476051309942,0.1774959707296634,1259,0.8356997971602433,0.8240000000000001,0.43076923076923085,0.7291666666666666,0.556149732620321,0.6751570854432923,0.15794517017067225,DecisionTreeClassifier(random_state=0)
0.001065969467163086,0.00048250781886361105,0.0010333061218261719,0.0007710291413069964,random,9,4,sqrt,10,entropy,balanced,0.06,"{'splitter': 'random', 'min_samples_split': 9, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.06}",0.8480000000000001,0.8983050847457628,0.42448979591836733,0.6622516556291391,0.5531914893617021,0.6772476051309942,0.1774959707296634,1259,0.8356997971602433,0.8240000000000001,0.43076923076923085,0.7291666666666666,0.556149732620321,0.6751570854432923,0.15794517017067225,DecisionTreeClassifier(random_state=0)
0.0016132354736328124,8.231493892744404e-05,0.000730133056640625,0.0004570265288626839,best,6,1,sqrt,20,entropy,balanced,0.03,"{'splitter': 'best', 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.03}",0.8717948717948717,0.9380530973451328,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8632928431277207,0.04513437599385322,27,0.891304347826087,0.8459958932238194,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8715244972744303,0.016391606535637454,DecisionTreeClassifier(random_state=0)
0.0011780261993408203,0.00046928325681535904,0.0004509925842285156,4.1806301838957467e-05,random,8,3,sqrt,9,entropy,balanced,0.05,"{'splitter': 'random', 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 9, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.05}",0.8480000000000001,0.8983050847457628,0.42448979591836733,0.6622516556291391,0.7352941176470588,0.7136681307880656,0.16665611446097872,1216,0.8356997971602433,0.8240000000000001,0.43076923076923085,0.7291666666666666,0.7523992322456814,0.7144069853683644,0.1475359006461023,DecisionTreeClassifier(random_state=0)
0.001255369186401367,0.00033603941625841906,0.0005473613739013672,0.00029458193059409064,best,11,2,sqrt,2,gini,balanced,0.01,"{'splitter': 'best', 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 2, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.01}",0.8717948717948717,0.9369369369369369,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8630696110460816,0.0447653152815654,245,0.891304347826087,0.8768898488120951,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8777032883920854,0.0102918793042626,DecisionTreeClassifier(random_state=0)
0.0018485546112060546,0.0007689330382199918,0.0006244182586669922,0.0003291158598646551,best,11,3,sqrt,24,gini,balanced,0.03,"{'splitter': 'best', 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 24, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.03}",0.8717948717948717,0.9369369369369369,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8630696110460816,0.0447653152815654,245,0.891304347826087,0.8768898488120951,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8777032883920854,0.0102918793042626,DecisionTreeClassifier(random_state=0)
0.0018280029296875,0.00045273488238875423,0.0007486820220947265,0.0006698397097317996,best,6,3,,3,entropy,balanced,0.0,"{'splitter': 'best', 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",0.8793103448275862,0.9369369369369369,0.7868852459016394,0.8166666666666668,0.864406779661017,0.8568411947987693,0.051933141986065384,666,0.8971553610503283,0.8798283261802575,0.8980477223427331,0.8936170212765957,0.8808510638297872,0.8898998989359403,0.007951902285722094,DecisionTreeClassifier(random_state=0)
0.0007757663726806641,3.1690627668322214e-05,0.0003886222839355469,3.7036160328068376e-05,random,3,4,,12,gini,balanced,0.02,"{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 12, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.02}",0.8548387096774194,0.9137931034482758,0.7536231884057971,0.8166666666666668,0.7647058823529412,0.8207255101102202,0.05913151747881415,901,0.8408163265306121,0.8289738430583502,0.7666666666666666,0.8750000000000001,0.7946257197696738,0.8212165112050606,0.03746931638969775,DecisionTreeClassifier(random_state=0)
0.0012276172637939453,0.000509621438921409,0.0006186485290527344,0.0004883061482742301,random,8,2,,18,entropy,balanced,0.01,"{'splitter': 'random', 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 18, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.01}",0.8548387096774194,0.9380530973451328,0.8253968253968255,0.8166666666666668,0.8188976377952756,0.8507705873762641,0.04573308711484664,719,0.8408163265306121,0.8436213991769548,0.8583333333333333,0.8750000000000001,0.8263473053892215,0.8488236728860243,0.016565035986993323,DecisionTreeClassifier(random_state=0)
0.0011228084564208984,0.0004896421020796565,0.0004042148590087891,3.493254476543706e-05,random,11,1,,12,entropy,balanced,0.03,"{'splitter': 'random', 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 12, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.03}",0.8548387096774194,0.9137931034482758,0.8547008547008548,0.8166666666666668,0.7647058823529412,0.8409410433692317,0.04917508583405627,778,0.8408163265306121,0.8289738430583502,0.8914027149321267,0.8750000000000001,0.7961538461538461,0.846469346134987,0.03377189552965366,DecisionTreeClassifier(random_state=0)
0.001993417739868164,0.001049927305200043,0.0004096031188964844,5.2139695776844685e-05,best,10,1,sqrt,10,entropy,balanced,0.05,"{'splitter': 'best', 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.05}",0.8717948717948717,0.9380530973451328,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8632928431277207,0.04513437599385322,27,0.891304347826087,0.8459958932238194,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8715244972744303,0.016391606535637454,DecisionTreeClassifier(random_state=0)
0.002878713607788086,0.0009090813994778427,0.000531005859375,0.00021498701288226126,best,2,3,,17,gini,balanced,0.05,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': None, 'max_depth': 17, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.05}",0.8717948717948717,0.9369369369369369,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8630696110460816,0.0447653152815654,245,0.891304347826087,0.8768898488120951,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8777032883920854,0.0102918793042626,DecisionTreeClassifier(random_state=0)
0.000702667236328125,0.00012110362771508505,0.0003823757171630859,2.349670437084166e-05,random,8,2,,3,gini,balanced,0.04,"{'splitter': 'random', 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.04}",0.8771929824561403,0.9369369369369369,0.7536231884057971,0.6622516556291391,0.896551724137931,0.8253112975131888,0.10193608075034415,884,0.8908296943231441,0.8763557483731019,0.7666666666666666,0.7291666666666666,0.8859649122807017,0.8297967376620562,0.06805798141231671,DecisionTreeClassifier(random_state=0)
0.0024981975555419924,0.00079753456448979,0.0003912925720214844,3.966167411703558e-05,best,6,5,,11,gini,balanced,0.04,"{'splitter': 'best', 'min_samples_split': 6, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': 11, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.04}",0.8717948717948717,0.9369369369369369,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8630696110460816,0.0447653152815654,245,0.891304347826087,0.8768898488120951,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8777032883920854,0.0102918793042626,DecisionTreeClassifier(random_state=0)
0.000828409194946289,9.752288667639899e-05,0.0003586292266845703,2.710491058224773e-05,random,3,1,,17,gini,balanced,0.04,"{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 17, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.04}",0.5549738219895288,0.8833333333333333,0.7536231884057971,0.6622516556291391,0.8188976377952756,0.7346159274306147,0.11583559329573039,1164,0.5557046979865772,0.8046875,0.7666666666666666,0.7291666666666666,0.8198019801980199,0.7352055023035862,0.09511164305742122,DecisionTreeClassifier(random_state=0)
0.0012932300567626953,0.0001911841941132194,0.00035920143127441404,8.447692097526567e-06,best,5,1,sqrt,16,gini,balanced,0.03,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 16, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.03}",0.8717948717948717,0.9369369369369369,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8630696110460816,0.0447653152815654,245,0.891304347826087,0.8768898488120951,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8777032883920854,0.0102918793042626,DecisionTreeClassifier(random_state=0)
0.0019077777862548829,0.0010371182036092818,0.0007755756378173828,0.0004916522008450377,best,11,5,sqrt,10,entropy,balanced,0.05,"{'splitter': 'best', 'min_samples_split': 11, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.05}",0.8717948717948717,0.9380530973451328,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8632928431277207,0.04513437599385322,27,0.891304347826087,0.8459958932238194,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8715244972744303,0.016391606535637454,DecisionTreeClassifier(random_state=0)
0.0005676746368408203,2.8418454528823624e-05,0.0003485679626464844,5.505352934788363e-06,random,3,1,sqrt,6,entropy,balanced,0.0,"{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 6, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",0.7969924812030075,0.816,0.6933333333333334,0.6622516556291391,0.6853146853146853,0.730778431096033,0.06294763334842979,1179,0.7832699619771863,0.7330827067669172,0.7272727272727274,0.7407407407407407,0.7246376811594203,0.7418007635833985,0.021459067155131118,DecisionTreeClassifier(random_state=0)
0.002619028091430664,0.000650939292684957,0.0003901004791259766,3.1273538694854095e-05,best,7,1,,27,gini,balanced,0.03,"{'splitter': 'best', 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 27, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.03}",0.8717948717948717,0.9369369369369369,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8630696110460816,0.0447653152815654,245,0.891304347826087,0.8768898488120951,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8777032883920854,0.0102918793042626,DecisionTreeClassifier(random_state=0)
0.0013295650482177735,0.0006580512176186498,0.0008240222930908203,0.0004222729285586961,random,10,2,,13,gini,balanced,0.0,"{'splitter': 'random', 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 13, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",0.8376068376068376,0.9380530973451328,0.8253968253968255,0.8235294117647058,0.8360655737704917,0.8521303491767988,0.0433230261281958,703,0.8781512605042018,0.8666666666666666,0.8888888888888888,0.8955223880597014,0.879492600422833,0.8817443609084583,0.009860993577649246,DecisionTreeClassifier(random_state=0)
0.002266120910644531,0.00044535491386588695,0.0004741668701171875,0.00016387745043153752,best,3,2,,9,gini,balanced,0.04,"{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 9, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.04}",0.8717948717948717,0.9369369369369369,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8630696110460816,0.0447653152815654,245,0.891304347826087,0.8768898488120951,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8777032883920854,0.0102918793042626,DecisionTreeClassifier(random_state=0)
0.0033057689666748046,0.0011951144225579716,0.0010684967041015626,0.0008753536440087941,best,6,2,,4,gini,balanced,0.02,"{'splitter': 'best', 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 4, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.02}",0.8717948717948717,0.9369369369369369,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8630696110460816,0.0447653152815654,245,0.891304347826087,0.8768898488120951,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8777032883920854,0.0102918793042626,DecisionTreeClassifier(random_state=0)
0.0008791446685791016,0.0005063574757829157,0.000626230239868164,0.0005544054749655525,random,8,2,,4,entropy,balanced,0.03,"{'splitter': 'random', 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 4, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.03}",0.8346456692913385,0.9298245614035088,0.7536231884057971,0.8166666666666668,0.5531914893617021,0.7775903150258027,0.12560795882105652,1073,0.8494845360824742,0.8356997971602433,0.7666666666666666,0.8750000000000001,0.556149732620321,0.776600146505941,0.11591763724568853,DecisionTreeClassifier(random_state=0)
0.0008563995361328125,0.00027606371863605177,0.0003589630126953125,2.166887819456284e-05,random,4,5,,20,entropy,balanced,0.06,"{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.06}",0.8548387096774194,0.9137931034482758,0.7536231884057971,0.8166666666666668,0.8455284552845529,0.8368900246965424,0.052255548093836424,808,0.8408163265306121,0.8289738430583502,0.7666666666666666,0.8750000000000001,0.8448979591836735,0.8312709590878604,0.03568761558754009,DecisionTreeClassifier(random_state=0)
0.001235055923461914,0.0006927792025548428,0.0008311271667480469,0.0004463124478414213,random,3,5,sqrt,12,entropy,balanced,0.02,"{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 12, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.02}",0.8480000000000001,0.8983050847457628,0.5363128491620112,0.6622516556291391,0.5531914893617021,0.6996122157797231,0.14899618411291715,1234,0.8356997971602433,0.8240000000000001,0.5726618705035971,0.7291666666666666,0.556149732620321,0.7035356133901656,0.1195713387333268,DecisionTreeClassifier(random_state=0)
0.0011875629425048828,0.00018050979075771035,0.00035467147827148435,1.1157989501953124e-05,best,6,4,sqrt,10,gini,balanced,0.05,"{'splitter': 'best', 'min_samples_split': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.05}",0.8717948717948717,0.9369369369369369,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8630696110460816,0.0447653152815654,245,0.891304347826087,0.8768898488120951,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8777032883920854,0.0102918793042626,DecisionTreeClassifier(random_state=0)
0.001088571548461914,0.0005852771888805893,0.0007212162017822266,0.00044752824891841446,random,3,4,,2,gini,balanced,0.06,"{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 2, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.06}",0.5549738219895288,0.5824175824175825,0.7536231884057971,0.6622516556291391,0.5531914893617021,0.62129154756075,0.07711839915263072,1402,0.5557046979865772,0.5490716180371352,0.7666666666666666,0.7291666666666666,0.556149732620321,0.6313518763954733,0.09594344647453049,DecisionTreeClassifier(random_state=0)
0.0035171985626220705,0.0018487785113575409,0.000731515884399414,0.00044750049243794517,best,2,3,,25,entropy,balanced,0.05,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': None, 'max_depth': 25, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.05}",0.8717948717948717,0.9380530973451328,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8632928431277207,0.04513437599385322,27,0.891304347826087,0.8459958932238194,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8715244972744303,0.016391606535637454,DecisionTreeClassifier(random_state=0)
0.0025491714477539062,0.0008199323848678744,0.00038404464721679686,3.0858917431932346e-05,best,6,3,,14,entropy,balanced,0.05,"{'splitter': 'best', 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_depth': 14, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.05}",0.8717948717948717,0.9380530973451328,0.8160000000000001,0.8166666666666668,0.8739495798319328,0.8632928431277207,0.04513437599385322,27,0.891304347826087,0.8459958932238194,0.8846153846153846,0.8750000000000001,0.8607068607068606,0.8715244972744303,0.016391606535637454,DecisionTreeClassifier(random_state=0)
0.001770782470703125,0.0008129860352212721,0.000553131103515625,0.000373994025682459,best,3,1,sqrt,17,entropy,balanced,0.01,"{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 17, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.01}",0.8717948717948717,0.9369369369369369,0.8160000000000001,0.8166666666666668,0.8813559322033898,0.864550881520373,0.04522103995019762,14,0.891304347826087,0.8768898488120951,0.8846153846153846,0.8750000000000001,0.8643006263048018,0.8784220415116737,0.00914093720358903,DecisionTreeClassifier(random_state=0)
