mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
0.0036301612854003906,0.000607738713664686,0.0004695415496826172,2.989377295771675e-05,best,6,3,,3,entropy,balanced,0.0,"{'splitter': 'best', 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_depth': 3, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.0}",0.417910447761194,0.2727272727272727,0.27350427350427353,0.3851851851851852,0.288,0.32746543583558513,0.06160757066061809,249,0.3844492440604752,0.4142259414225941,0.42944785276073616,0.37545126353790614,0.3137254901960784,0.383459958395558,0.039973606477966626,DecisionTreeClassifier(random_state=0)
0.004736566543579101,7.643427460239301e-05,0.00046219825744628904,2.926537315177356e-05,random,3,4,,12,gini,balanced,0.02,"{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 12, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.02}",0.4172661870503598,0.3149606299212599,0.2956521739130435,0.3652173913043479,0.32786885245901637,0.3441930469296055,0.043032398831505024,28,0.325678496868476,0.3543788187372709,0.3578528827037773,0.34194831013916505,0.3508064516129032,0.3461329920123185,0.011515977203910701,DecisionTreeClassifier(random_state=0)
0.005744838714599609,0.0004507196537874608,0.0006717681884765625,0.00037354811248756833,random,8,2,,18,entropy,balanced,0.01,"{'splitter': 'random', 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 18, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.01}",0.4117647058823529,0.3310344827586207,0.2764227642276423,0.2920353982300885,0.32786885245901637,0.3278252407115442,0.04685992395040383,248,0.4,0.42940038684719534,0.42884250474383306,0.3315276273022752,0.3508064516129032,0.38811539410124135,0.040245557681782694,DecisionTreeClassifier(random_state=0)
0.006217002868652344,0.0015398704649564685,0.0004822254180908203,3.558962543838577e-05,random,11,1,,12,entropy,balanced,0.03,"{'splitter': 'random', 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 12, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.03}",0.4172661870503598,0.3149606299212599,0.2956521739130435,0.3652173913043479,0.32786885245901637,0.3441930469296055,0.043032398831505024,28,0.325678496868476,0.3543788187372709,0.3578528827037773,0.34194831013916505,0.3508064516129032,0.3461329920123185,0.011515977203910701,DecisionTreeClassifier(random_state=0)
0.0027209758758544923,0.001414038676946054,0.0006718635559082031,0.0005121417326355344,best,10,1,sqrt,10,entropy,balanced,0.05,"{'splitter': 'best', 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced', 'ccp_alpha': 0.05}",0.0,0.0,0.0,0.22672064777327935,0.22672064777327935,0.09068825910931175,0.11106998023956112,695,0.0,0.0,0.0,0.22481012658227847,0.22481012658227847,0.0899240506329114,0.1101340198274158,DecisionTreeClassifier(random_state=0)
0.009690523147583008,0.001692844422896182,0.0004688262939453125,2.05176330295706e-05,best,2,3,,17,gini,balanced,0.05,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': None, 'max_depth': 17, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.05}",0.0,0.0,0.0,0.22672064777327935,0.22672064777327935,0.09068825910931175,0.11106998023956112,695,0.0,0.0,0.0,0.22481012658227847,0.22481012658227847,0.0899240506329114,0.1101340198274158,DecisionTreeClassifier(random_state=0)
0.0023340225219726563,0.0007411924423219758,0.0006010055541992188,0.00037815842529195315,random,8,2,,3,gini,balanced,0.04,"{'splitter': 'random', 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 3, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.04}",0.0,0.0,0.0,0.22672064777327935,0.22672064777327935,0.09068825910931175,0.11106998023956112,695,0.0,0.0,0.0,0.22481012658227847,0.22481012658227847,0.0899240506329114,0.1101340198274158,DecisionTreeClassifier(random_state=0)
0.008756160736083984,0.0013732960488968906,0.0004864215850830078,4.533349821534481e-05,best,6,5,,11,gini,balanced,0.04,"{'splitter': 'best', 'min_samples_split': 6, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': 11, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.04}",0.0,0.0,0.0,0.22672064777327935,0.22672064777327935,0.09068825910931175,0.11106998023956112,695,0.0,0.0,0.0,0.22481012658227847,0.22481012658227847,0.0899240506329114,0.1101340198274158,DecisionTreeClassifier(random_state=0)
0.008311653137207031,0.002327567869682883,0.0007308006286621093,0.00048611062067205346,random,3,1,,17,gini,balanced,0.04,"{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 17, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.04}",0.0,0.0,0.0,0.22672064777327935,0.22672064777327935,0.09068825910931175,0.11106998023956112,695,0.0,0.0,0.0,0.22481012658227847,0.22481012658227847,0.0899240506329114,0.1101340198274158,DecisionTreeClassifier(random_state=0)
0.0021507740020751953,7.921885589347354e-05,0.00040736198425292967,2.8256615220854674e-05,best,5,1,sqrt,16,gini,balanced,0.03,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 16, 'criterion': 'gini', 'class_weight': 'balanced', 'ccp_alpha': 0.03}",0.0,0.0,0.0,0.22672064777327935,0.22672064777327935,0.09068825910931175,0.11106998023956112,695,0.0,0.0,0.0,0.22481012658227847,0.22481012658227847,0.0899240506329114,0.1101340198274158,DecisionTreeClassifier(random_state=0)
